Instance,size,Type,Crossover,hybridation,Nrun,NGeneration,sizepop,Times,deviation
sources/els19.dat,19,T1,RUX,NO,0,1000,64,0.004,52.959678
sources/els19.dat,19,T1,RUX,NO,1,1000,64,0.004,50.49974
sources/els19.dat,19,T1,RUX,NO,2,1000,64,0.004,38.216991
sources/els19.dat,19,T1,RUX,NO,3,1000,64,0.004,53.533817
sources/els19.dat,19,T1,RUX,NO,4,1000,64,0.004,42.260925
sources/els19.dat,19,T1,RUX,NO,5,1000,64,0.004,66.742693
sources/els19.dat,19,T1,RUX,NO,6,1000,64,0.004,36.622213
sources/els19.dat,19,T1,RUX,NO,7,1000,64,0.004,46.970977
sources/els19.dat,19,T1,RUX,NO,8,1000,64,0.004,45.638182
sources/els19.dat,19,T1,RUX,NO,9,1000,64,0.004,52.486337
sources/els19.dat,19,T1,RUX,NO,0,1000,256,0.004,65.682757
sources/els19.dat,19,T1,RUX,NO,1,1000,256,0.005,48.818478
sources/els19.dat,19,T1,RUX,NO,2,1000,256,0.004,57.010095
sources/els19.dat,19,T1,RUX,NO,3,1000,256,0.004,53.016288
sources/els19.dat,19,T1,RUX,NO,4,1000,256,0.004,53.187872
sources/els19.dat,19,T1,RUX,NO,5,1000,256,0.004,59.153555
sources/els19.dat,19,T1,RUX,NO,6,1000,256,0.004,63.125343
sources/els19.dat,19,T1,RUX,NO,7,1000,256,0.004,52.673154
sources/els19.dat,19,T1,RUX,NO,8,1000,256,0.005,78.957177
sources/els19.dat,19,T1,RUX,NO,9,1000,256,0.004,44.80522
sources/els19.dat,19,T1,RUX,NO,0,10000,8,0.032,111.097927
sources/els19.dat,19,T1,RUX,NO,1,10000,8,0.032,148.783016
sources/els19.dat,19,T1,RUX,NO,2,10000,8,0.032,126.681581
sources/els19.dat,19,T1,RUX,NO,3,10000,8,0.032,104.345074
sources/els19.dat,19,T1,RUX,NO,4,10000,8,0.032,110.662024
sources/els19.dat,19,T1,RUX,NO,5,10000,8,0.032,148.895585
sources/els19.dat,19,T1,RUX,NO,6,10000,8,0.032,90.0474
sources/els19.dat,19,T1,RUX,NO,7,10000,8,0.032,85.496755
sources/els19.dat,19,T1,RUX,NO,8,10000,8,0.032,136.255945
sources/els19.dat,19,T1,RUX,NO,9,10000,8,0.032,121.609061
sources/els19.dat,19,T1,RUX,NO,0,10000,64,0.035,47.87663
sources/els19.dat,19,T1,RUX,NO,1,10000,64,0.035,48.964802
sources/els19.dat,19,T1,RUX,NO,2,10000,64,0.035,41.146343
sources/els19.dat,19,T1,RUX,NO,3,10000,64,0.035,42.680235
sources/els19.dat,19,T1,RUX,NO,4,10000,64,0.035,38.530495
sources/els19.dat,19,T1,RUX,NO,5,10000,64,0.035,37.95782
sources/els19.dat,19,T1,RUX,NO,6,10000,64,0.035,38.168074
sources/els19.dat,19,T1,RUX,NO,7,10000,64,0.035,40.312951
sources/els19.dat,19,T1,RUX,NO,8,10000,64,0.035,37.312547
sources/els19.dat,19,T1,RUX,NO,9,10000,64,0.035,35.864638
sources/els19.dat,19,T1,RUX,NO,0,10000,256,0.039,39.490167
sources/els19.dat,19,T1,RUX,NO,1,10000,256,0.039,35.660438
sources/els19.dat,19,T1,RUX,NO,2,10000,256,0.039,39.857922
sources/els19.dat,19,T1,RUX,NO,3,10000,256,0.039,41.259888
sources/els19.dat,19,T1,RUX,NO,4,10000,256,0.039,38.976077
sources/els19.dat,19,T1,RUX,NO,5,10000,256,0.039,41.043639
sources/els19.dat,19,T1,RUX,NO,6,10000,256,0.039,38.010491
sources/els19.dat,19,T1,RUX,NO,7,10000,256,0.039,42.248051
sources/els19.dat,19,T1,RUX,NO,8,10000,256,0.039,41.887628
sources/els19.dat,19,T1,RUX,NO,9,10000,256,0.039,37.717065
sources/els19.dat,19,T1,RUX,YES,0,100,8,0.019,17.736014
sources/els19.dat,19,T1,RUX,YES,1,100,8,0.016,0.938769
sources/els19.dat,19,T1,RUX,YES,2,100,8,0.019,4.802694
sources/els19.dat,19,T1,RUX,YES,3,100,8,0.018,17.736014
sources/els19.dat,19,T1,RUX,YES,4,100,8,0.019,14.112507
sources/els19.dat,19,T1,RUX,YES,5,100,8,0.019,4.208999
sources/els19.dat,19,T1,RUX,YES,6,100,8,0.019,0
sources/els19.dat,19,T1,RUX,YES,7,100,8,0.018,14.104815
sources/els19.dat,19,T1,RUX,YES,8,100,8,0.019,4.562834
sources/els19.dat,19,T1,RUX,YES,9,100,8,0.019,4.208999
sources/els19.dat,19,T1,RUX,YES,0,100,64,0.021,4.208999
sources/els19.dat,19,T1,RUX,YES,1,100,64,0.023,4.208999
sources/els19.dat,19,T1,RUX,YES,2,100,64,0.022,4.208999
sources/els19.dat,19,T1,RUX,YES,3,100,64,0.022,1.87569
sources/els19.dat,19,T1,RUX,YES,4,100,64,0.022,4.208999
sources/els19.dat,19,T1,RUX,YES,5,100,64,0.022,1.300679
sources/els19.dat,19,T1,RUX,YES,6,100,64,0.023,1.126376
sources/els19.dat,19,T1,RUX,YES,7,100,64,0.023,4.208999
sources/els19.dat,19,T1,RUX,YES,8,100,64,0.023,0
sources/els19.dat,19,T1,RUX,YES,9,100,64,0.023,1.300679
sources/els19.dat,19,T1,RUX,YES,0,100,256,0.026,0.807225
sources/els19.dat,19,T1,RUX,YES,1,100,256,0.023,0.899228
sources/els19.dat,19,T1,RUX,YES,2,100,256,0.024,1.961337
sources/els19.dat,19,T1,RUX,YES,3,100,256,0.024,0
sources/els19.dat,19,T1,RUX,YES,4,100,256,0.023,1.126376
sources/els19.dat,19,T1,RUX,YES,5,100,256,0.024,0
sources/els19.dat,19,T1,RUX,YES,6,100,256,0.024,1.073298
sources/els19.dat,19,T1,RUX,YES,7,100,256,0.024,1.300679
sources/els19.dat,19,T1,RUX,YES,8,100,256,0.025,4.208999
sources/els19.dat,19,T1,RUX,YES,9,100,256,0.025,0
sources/els19.dat,19,T1,RUX,YES,0,1000,8,0.152,12.002627
sources/els19.dat,19,T1,RUX,YES,1,1000,8,0.132,17.736014
sources/els19.dat,19,T1,RUX,YES,2,1000,8,0.157,0.807225
sources/els19.dat,19,T1,RUX,YES,3,1000,8,0.145,0
sources/els19.dat,19,T1,RUX,YES,4,1000,8,0.138,4.802694
sources/els19.dat,19,T1,RUX,YES,5,1000,8,0.128,0
sources/els19.dat,19,T1,RUX,YES,6,1000,8,0.145,0
sources/els19.dat,19,T1,RUX,YES,7,1000,8,0.145,4.208999
sources/els19.dat,19,T1,RUX,YES,8,1000,8,0.134,14.44466
sources/els19.dat,19,T1,RUX,YES,9,1000,8,0.147,4.562834
sources/els19.dat,19,T1,RUX,YES,0,1000,64,0.216,0
sources/els19.dat,19,T1,RUX,YES,1,1000,64,0.218,0
sources/els19.dat,19,T1,RUX,YES,2,1000,64,0.216,0
sources/els19.dat,19,T1,RUX,YES,3,1000,64,0.213,0
sources/els19.dat,19,T1,RUX,YES,4,1000,64,0.212,0
sources/els19.dat,19,T1,RUX,YES,5,1000,64,0.215,0
sources/els19.dat,19,T1,RUX,YES,6,1000,64,0.211,0.938769
sources/els19.dat,19,T1,RUX,YES,7,1000,64,0.212,0
sources/els19.dat,19,T1,RUX,YES,8,1000,64,0.214,0
sources/els19.dat,19,T1,RUX,YES,9,1000,64,0.216,0.938769
sources/els19.dat,19,T1,RUX,YES,0,1000,256,0.224,0
sources/els19.dat,19,T1,RUX,YES,1,1000,256,0.223,0
sources/els19.dat,19,T1,RUX,YES,2,1000,256,0.221,0
sources/els19.dat,19,T1,RUX,YES,3,1000,256,0.223,0
sources/els19.dat,19,T1,RUX,YES,4,1000,256,0.223,0
sources/els19.dat,19,T1,RUX,YES,5,1000,256,0.224,0
sources/els19.dat,19,T1,RUX,YES,6,1000,256,0.223,0
sources/els19.dat,19,T1,RUX,YES,7,1000,256,0.225,0
sources/els19.dat,19,T1,RUX,YES,8,1000,256,0.224,0.807225
sources/els19.dat,19,T1,RUX,YES,9,1000,256,0.22,0
sources/els19.dat,19,T1,RUX,YES,0,10000,8,1.254,0.807225
sources/els19.dat,19,T1,RUX,YES,1,10000,8,1.243,0
sources/els19.dat,19,T1,RUX,YES,2,10000,8,1.327,4.562834
sources/els19.dat,19,T1,RUX,YES,3,10000,8,1.304,4.208999
sources/els19.dat,19,T1,RUX,YES,4,10000,8,1.285,4.208999
sources/els19.dat,19,T1,RUX,YES,5,10000,8,1.287,0.888666
sources/els19.dat,19,T1,RUX,YES,6,10000,8,1.292,0
sources/els19.dat,19,T1,RUX,YES,7,10000,8,1.282,0
sources/els19.dat,19,T1,RUX,YES,8,10000,8,1.314,0
sources/els19.dat,19,T1,RUX,YES,9,10000,8,1.318,0.938769
sources/els19.dat,19,T1,RUX,YES,0,10000,64,2.122,0
sources/els19.dat,19,T1,RUX,YES,1,10000,64,2.126,0
sources/els19.dat,19,T1,RUX,YES,2,10000,64,2.114,0
sources/els19.dat,19,T1,RUX,YES,3,10000,64,2.106,0
sources/els19.dat,19,T1,RUX,YES,4,10000,64,2.129,0
sources/els19.dat,19,T1,RUX,YES,5,10000,64,2.128,0
sources/els19.dat,19,T1,RUX,YES,6,10000,64,2.13,0
sources/els19.dat,19,T1,RUX,YES,7,10000,64,2.114,0
sources/els19.dat,19,T1,RUX,YES,8,10000,64,2.113,0
sources/els19.dat,19,T1,RUX,YES,9,10000,64,2.121,0
sources/els19.dat,19,T1,RUX,YES,0,10000,256,2.177,0
sources/els19.dat,19,T1,RUX,YES,1,10000,256,2.178,0
sources/els19.dat,19,T1,RUX,YES,2,10000,256,2.173,0
sources/els19.dat,19,T1,RUX,YES,3,10000,256,2.158,0
sources/els19.dat,19,T1,RUX,YES,4,10000,256,2.18,0
sources/els19.dat,19,T1,RUX,YES,5,10000,256,2.175,0
sources/els19.dat,19,T1,RUX,YES,6,10000,256,2.181,0
sources/els19.dat,19,T1,RUX,YES,7,10000,256,2.185,0
sources/els19.dat,19,T1,RUX,YES,8,10000,256,2.181,0
sources/els19.dat,19,T1,RUX,YES,9,10000,256,2.168,0
sources/els19.dat,19,T1,OPX,NO,0,100,8,0,122.988287
sources/els19.dat,19,T1,OPX,NO,1,100,8,0,142.86409
sources/els19.dat,19,T1,OPX,NO,2,100,8,0,113.388639
sources/els19.dat,19,T1,OPX,NO,3,100,8,0,205.88107
sources/els19.dat,19,T1,OPX,NO,4,100,8,0,107.974868
sources/els19.dat,19,T1,OPX,NO,5,100,8,0,115.54323
sources/els19.dat,19,T1,OPX,NO,6,100,8,0,97.859596
sources/els19.dat,19,T1,OPX,NO,7,100,8,0,92.059944
sources/els19.dat,19,T1,OPX,NO,8,100,8,0,128.693033
sources/els19.dat,19,T1,OPX,NO,9,100,8,0,92.073085
sources/els19.dat,19,T1,OPX,NO,0,100,64,0,97.443737
sources/els19.dat,19,T1,OPX,NO,1,100,64,0,78.889773
sources/els19.dat,19,T1,OPX,NO,2,100,64,0,94.192818
sources/els19.dat,19,T1,OPX,NO,3,100,64,0,110.408209
sources/els19.dat,19,T1,OPX,NO,4,100,64,0,99.151375
sources/els19.dat,19,T1,OPX,NO,5,100,64,0,89.44441
sources/els19.dat,19,T1,OPX,NO,6,100,64,0,94.171438
sources/els19.dat,19,T1,OPX,NO,7,100,64,0,112.081744
sources/els19.dat,19,T1,OPX,NO,8,100,64,0,72.143125
sources/els19.dat,19,T1,OPX,NO,9,100,64,0,98.439046
sources/els19.dat,19,T1,OPX,NO,0,100,256,0.001,58.806296
sources/els19.dat,19,T1,OPX,NO,1,100,256,0.001,99.266942
sources/els19.dat,19,T1,OPX,NO,2,100,256,0.001,82.194873
sources/els19.dat,19,T1,OPX,NO,3,100,256,0.001,75.649892
sources/els19.dat,19,T1,OPX,NO,4,100,256,0.001,91.015345
sources/els19.dat,19,T1,OPX,NO,5,100,256,0.001,91.891532
sources/els19.dat,19,T1,OPX,NO,6,100,256,0.001,79.422512
sources/els19.dat,19,T1,OPX,NO,7,100,256,0.001,94.305399
sources/els19.dat,19,T1,OPX,NO,8,100,256,0.001,78.219936
sources/els19.dat,19,T1,OPX,NO,9,100,256,0.001,90.35585
sources/els19.dat,19,T1,OPX,NO,0,1000,8,0.002,138.271208
sources/els19.dat,19,T1,OPX,NO,1,1000,8,0.002,174.145815
sources/els19.dat,19,T1,OPX,NO,2,1000,8,0.002,148.669169
sources/els19.dat,19,T1,OPX,NO,3,1000,8,0.002,129.571833
sources/els19.dat,19,T1,OPX,NO,4,1000,8,0.002,146.696945
sources/els19.dat,19,T1,OPX,NO,5,1000,8,0.002,101.987806
sources/els19.dat,19,T1,OPX,NO,6,1000,8,0.002,125.678278
sources/els19.dat,19,T1,OPX,NO,7,1000,8,0.002,150.458677
sources/els19.dat,19,T1,OPX,NO,8,1000,8,0.002,142.592973
sources/els19.dat,19,T1,OPX,NO,9,1000,8,0.002,152.450398
sources/els19.dat,19,T1,OPX,NO,0,1000,64,0.003,62.055473
sources/els19.dat,19,T1,OPX,NO,1,1000,64,0.003,75.373745
sources/els19.dat,19,T1,OPX,NO,2,1000,64,0.004,95.227284
sources/els19.dat,19,T1,OPX,NO,3,1000,64,0.004,72.675516
sources/els19.dat,19,T1,OPX,NO,4,1000,64,0.003,75.752073
sources/els19.dat,19,T1,OPX,NO,5,1000,64,0.003,86.740174
sources/els19.dat,19,T1,OPX,NO,6,1000,64,0.003,74.675312
sources/els19.dat,19,T1,OPX,NO,7,1000,64,0.003,86.826378
sources/els19.dat,19,T1,OPX,NO,8,1000,64,0.003,77.333257
sources/els19.dat,19,T1,OPX,NO,9,1000,64,0.003,62.668525
sources/els19.dat,19,T1,OPX,NO,0,1000,256,0.003,65.484471
sources/els19.dat,19,T1,OPX,NO,1,1000,256,0.003,76.530296
sources/els19.dat,19,T1,OPX,NO,2,1000,256,0.003,89.65514
sources/els19.dat,19,T1,OPX,NO,3,1000,256,0.003,75.594247
sources/els19.dat,19,T1,OPX,NO,4,1000,256,0.003,49.006364
sources/els19.dat,19,T1,OPX,NO,5,1000,256,0.003,70.97787
sources/els19.dat,19,T1,OPX,NO,6,1000,256,0.004,59.661568
sources/els19.dat,19,T1,OPX,NO,7,1000,256,0.003,76.908555
sources/els19.dat,19,T1,OPX,NO,8,1000,256,0.003,78.29731
sources/els19.dat,19,T1,OPX,NO,9,1000,256,0.003,62.353616
sources/els19.dat,19,T1,OPX,NO,0,10000,8,0.023,81.780803
sources/els19.dat,19,T1,OPX,NO,1,10000,8,0.023,97.245393
sources/els19.dat,19,T1,OPX,NO,2,10000,8,0.024,162.740543
sources/els19.dat,19,T1,OPX,NO,3,10000,8,0.023,147.239293
sources/els19.dat,19,T1,OPX,NO,4,10000,8,0.024,133.227713
sources/els19.dat,19,T1,OPX,NO,5,10000,8,0.024,144.047319
sources/els19.dat,19,T1,OPX,NO,6,10000,8,0.024,147.679821
sources/els19.dat,19,T1,OPX,NO,7,10000,8,0.023,145.800296
sources/els19.dat,19,T1,OPX,NO,8,10000,8,0.023,110.390187
sources/els19.dat,19,T1,OPX,NO,9,10000,8,0.023,110.006491
sources/els19.dat,19,T1,OPX,NO,0,10000,64,0.025,77.131265
sources/els19.dat,19,T1,OPX,NO,1,10000,64,0.025,57.034089
sources/els19.dat,19,T1,OPX,NO,2,10000,64,0.025,72.552745
sources/els19.dat,19,T1,OPX,NO,3,10000,64,0.026,74.527595
sources/els19.dat,19,T1,OPX,NO,4,10000,64,0.025,85.937631
sources/els19.dat,19,T1,OPX,NO,5,10000,64,0.025,67.69659
sources/els19.dat,19,T1,OPX,NO,6,10000,64,0.025,92.483263
sources/els19.dat,19,T1,OPX,NO,7,10000,64,0.025,56.747566
sources/els19.dat,19,T1,OPX,NO,8,10000,64,0.026,91.842254
sources/els19.dat,19,T1,OPX,NO,9,10000,64,0.026,72.995027
sources/els19.dat,19,T1,OPX,NO,0,10000,256,0.03,55.014586
sources/els19.dat,19,T1,OPX,NO,1,10000,256,0.03,48.592318
sources/els19.dat,19,T1,OPX,NO,2,10000,256,0.03,59.234008
sources/els19.dat,19,T1,OPX,NO,3,10000,256,0.03,61.008004
sources/els19.dat,19,T1,OPX,NO,4,10000,256,0.03,61.072225
sources/els19.dat,19,T1,OPX,NO,5,10000,256,0.03,65.087389
sources/els19.dat,19,T1,OPX,NO,6,10000,256,0.03,70.760622
sources/els19.dat,19,T1,OPX,NO,7,10000,256,0.03,51.974583
sources/els19.dat,19,T1,OPX,NO,8,10000,256,0.03,71.799794
sources/els19.dat,19,T1,OPX,NO,9,10000,256,0.03,42.350522
sources/els19.dat,19,T1,OPX,YES,0,100,8,0.013,0
sources/els19.dat,19,T1,OPX,YES,1,100,8,0.014,4.208999
sources/els19.dat,19,T1,OPX,YES,2,100,8,0.015,4.208999
sources/els19.dat,19,T1,OPX,YES,3,100,8,0.015,17.736014
sources/els19.dat,19,T1,OPX,YES,4,100,8,0.015,4.208999
sources/els19.dat,19,T1,OPX,YES,5,100,8,0.016,4.208999
sources/els19.dat,19,T1,OPX,YES,6,100,8,0.015,4.562834
sources/els19.dat,19,T1,OPX,YES,7,100,8,0.014,0.938769
sources/els19.dat,19,T1,OPX,YES,8,100,8,0.015,0
sources/els19.dat,19,T1,OPX,YES,9,100,8,0.016,17.736014
sources/els19.dat,19,T1,OPX,YES,0,100,64,0.02,4.208999
sources/els19.dat,19,T1,OPX,YES,1,100,64,0.02,0.938769
sources/els19.dat,19,T1,OPX,YES,2,100,64,0.019,0
sources/els19.dat,19,T1,OPX,YES,3,100,64,0.02,0.807225
sources/els19.dat,19,T1,OPX,YES,4,100,64,0.019,4.208999
sources/els19.dat,19,T1,OPX,YES,5,100,64,0.021,1.87569
sources/els19.dat,19,T1,OPX,YES,6,100,64,0.02,4.208999
sources/els19.dat,19,T1,OPX,YES,7,100,64,0.021,0.938769
sources/els19.dat,19,T1,OPX,YES,8,100,64,0.022,4.208999
sources/els19.dat,19,T1,OPX,YES,9,100,64,0.02,0.899228
sources/els19.dat,19,T1,OPX,YES,0,100,256,0.022,4.208999
sources/els19.dat,19,T1,OPX,YES,1,100,256,0.023,4.208999
sources/els19.dat,19,T1,OPX,YES,2,100,256,0.024,0.938769
sources/els19.dat,19,T1,OPX,YES,3,100,256,0.024,0.938769
sources/els19.dat,19,T1,OPX,YES,4,100,256,0.024,0.807225
sources/els19.dat,19,T1,OPX,YES,5,100,256,0.023,0.899228
sources/els19.dat,19,T1,OPX,YES,6,100,256,0.023,0.846568
sources/els19.dat,19,T1,OPX,YES,7,100,256,0.023,4.208999
sources/els19.dat,19,T1,OPX,YES,8,100,256,0.023,0
sources/els19.dat,19,T1,OPX,YES,9,100,256,0.023,0.938769
sources/els19.dat,19,T1,OPX,YES,0,1000,8,0.137,17.736014
sources/els19.dat,19,T1,OPX,YES,1,1000,8,0.1,13.514431
sources/els19.dat,19,T1,OPX,YES,2,1000,8,0.096,4.208999
sources/els19.dat,19,T1,OPX,YES,3,1000,8,0.12,4.208999
sources/els19.dat,19,T1,OPX,YES,4,1000,8,0.105,14.112507
sources/els19.dat,19,T1,OPX,YES,5,1000,8,0.099,17.736014
sources/els19.dat,19,T1,OPX,YES,6,1000,8,0.142,1.300679
sources/els19.dat,19,T1,OPX,YES,7,1000,8,0.121,0
sources/els19.dat,19,T1,OPX,YES,8,1000,8,0.114,14.686937
sources/els19.dat,19,T1,OPX,YES,9,1000,8,0.137,0
sources/els19.dat,19,T1,OPX,YES,0,1000,64,0.169,0
sources/els19.dat,19,T1,OPX,YES,1,1000,64,0.171,0
sources/els19.dat,19,T1,OPX,YES,2,1000,64,0.168,0
sources/els19.dat,19,T1,OPX,YES,3,1000,64,0.171,0
sources/els19.dat,19,T1,OPX,YES,4,1000,64,0.178,0
sources/els19.dat,19,T1,OPX,YES,5,1000,64,0.173,0.938769
sources/els19.dat,19,T1,OPX,YES,6,1000,64,0.168,0
sources/els19.dat,19,T1,OPX,YES,7,1000,64,0.171,0
sources/els19.dat,19,T1,OPX,YES,8,1000,64,0.176,0
sources/els19.dat,19,T1,OPX,YES,9,1000,64,0.175,0
sources/els19.dat,19,T1,OPX,YES,0,1000,256,0.188,0
sources/els19.dat,19,T1,OPX,YES,1,1000,256,0.185,0
sources/els19.dat,19,T1,OPX,YES,2,1000,256,0.188,0
sources/els19.dat,19,T1,OPX,YES,3,1000,256,0.188,0
sources/els19.dat,19,T1,OPX,YES,4,1000,256,0.185,0
sources/els19.dat,19,T1,OPX,YES,5,1000,256,0.187,0
sources/els19.dat,19,T1,OPX,YES,6,1000,256,0.192,0
sources/els19.dat,19,T1,OPX,YES,7,1000,256,0.183,0
sources/els19.dat,19,T1,OPX,YES,8,1000,256,0.186,0.938769
sources/els19.dat,19,T1,OPX,YES,9,1000,256,0.189,0
sources/els19.dat,19,T1,OPX,YES,0,10000,8,0.89,0
sources/els19.dat,19,T1,OPX,YES,1,10000,8,0.927,0.938769
sources/els19.dat,19,T1,OPX,YES,2,10000,8,0.894,4.891222
sources/els19.dat,19,T1,OPX,YES,3,10000,8,0.859,4.208999
sources/els19.dat,19,T1,OPX,YES,4,10000,8,1.02,0
sources/els19.dat,19,T1,OPX,YES,5,10000,8,0.924,0
sources/els19.dat,19,T1,OPX,YES,6,10000,8,0.908,4.208999
sources/els19.dat,19,T1,OPX,YES,7,10000,8,0.916,15.467228
sources/els19.dat,19,T1,OPX,YES,8,10000,8,0.906,0
sources/els19.dat,19,T1,OPX,YES,9,10000,8,0.912,0
sources/els19.dat,19,T1,OPX,YES,0,10000,64,1.653,0
sources/els19.dat,19,T1,OPX,YES,1,10000,64,1.669,0
sources/els19.dat,19,T1,OPX,YES,2,10000,64,1.664,0
sources/els19.dat,19,T1,OPX,YES,3,10000,64,1.672,0
sources/els19.dat,19,T1,OPX,YES,4,10000,64,1.678,0
sources/els19.dat,19,T1,OPX,YES,5,10000,64,1.668,0
sources/els19.dat,19,T1,OPX,YES,6,10000,64,1.662,0
sources/els19.dat,19,T1,OPX,YES,7,10000,64,1.683,0
sources/els19.dat,19,T1,OPX,YES,8,10000,64,1.675,0
sources/els19.dat,19,T1,OPX,YES,9,10000,64,1.674,0
sources/els19.dat,19,T1,OPX,YES,0,10000,256,1.743,0
sources/els19.dat,19,T1,OPX,YES,1,10000,256,1.721,0
sources/els19.dat,19,T1,OPX,YES,2,10000,256,1.734,0
sources/els19.dat,19,T1,OPX,YES,3,10000,256,1.725,0
sources/els19.dat,19,T1,OPX,YES,4,10000,256,1.712,0
sources/els19.dat,19,T1,OPX,YES,5,10000,256,1.733,0
sources/els19.dat,19,T1,OPX,YES,6,10000,256,1.735,0
sources/els19.dat,19,T1,OPX,YES,7,10000,256,1.731,0
sources/els19.dat,19,T1,OPX,YES,8,10000,256,1.735,0
sources/els19.dat,19,T1,OPX,YES,9,10000,256,1.732,0
sources/els19.dat,19,T1,TPX,NO,0,100,8,0,112.294217
sources/els19.dat,19,T1,TPX,NO,1,100,8,0,58.826328
sources/els19.dat,19,T1,TPX,NO,2,100,8,0,135.852286
sources/els19.dat,19,T1,TPX,NO,3,100,8,0,113.396517
sources/els19.dat,19,T1,TPX,NO,4,100,8,0,124.57018
sources/els19.dat,19,T1,TPX,NO,5,100,8,0,117.117036
sources/els19.dat,19,T1,TPX,NO,6,100,8,0,157.847589
sources/els19.dat,19,T1,TPX,NO,7,100,8,0,171.764703
sources/els19.dat,19,T1,TPX,NO,8,100,8,0,122.74852
sources/els19.dat,19,T1,TPX,NO,9,100,8,0,127.6093
sources/els19.dat,19,T1,TPX,NO,0,100,64,0,93.265006
sources/els19.dat,19,T1,TPX,NO,1,100,64,0,103.514785
sources/els19.dat,19,T1,TPX,NO,2,100,64,0,76.504339
sources/els19.dat,19,T1,TPX,NO,3,100,64,0,126.172871
sources/els19.dat,19,T1,TPX,NO,4,100,64,0,66.091447
sources/els19.dat,19,T1,TPX,NO,5,100,64,0,135.400035
sources/els19.dat,19,T1,TPX,NO,6,100,64,0,117.824961
sources/els19.dat,19,T1,TPX,NO,7,100,64,0,111.363175
sources/els19.dat,19,T1,TPX,NO,8,100,64,0,66.488657
sources/els19.dat,19,T1,TPX,NO,9,100,64,0,102.231651
sources/els19.dat,19,T1,TPX,NO,0,100,256,0.001,80.439224
sources/els19.dat,19,T1,TPX,NO,1,100,256,0.001,83.583697
sources/els19.dat,19,T1,TPX,NO,2,100,256,0.001,97.471682
sources/els19.dat,19,T1,TPX,NO,3,100,256,0.001,84.91655
sources/els19.dat,19,T1,TPX,NO,4,100,256,0.001,70.571841
sources/els19.dat,19,T1,TPX,NO,5,100,256,0.001,110.024059
sources/els19.dat,19,T1,TPX,NO,6,100,256,0.001,80.873198
sources/els19.dat,19,T1,TPX,NO,7,100,256,0.001,74.801058
sources/els19.dat,19,T1,TPX,NO,8,100,256,0.001,93.816534
sources/els19.dat,19,T1,TPX,NO,9,100,256,0.001,55.418082
sources/els19.dat,19,T1,TPX,NO,0,1000,8,0.002,153.814427
sources/els19.dat,19,T1,TPX,NO,1,1000,8,0.002,138.30839
sources/els19.dat,19,T1,TPX,NO,2,1000,8,0.002,133.411695
sources/els19.dat,19,T1,TPX,NO,3,1000,8,0.002,144.335934
sources/els19.dat,19,T1,TPX,NO,4,1000,8,0.002,104.108503
sources/els19.dat,19,T1,TPX,NO,5,1000,8,0.003,103.085342
sources/els19.dat,19,T1,TPX,NO,6,1000,8,0.003,114.893623
sources/els19.dat,19,T1,TPX,NO,7,1000,8,0.002,122.914841
sources/els19.dat,19,T1,TPX,NO,8,1000,8,0.002,126.792222
sources/els19.dat,19,T1,TPX,NO,9,1000,8,0.002,95.97697
sources/els19.dat,19,T1,TPX,NO,0,1000,64,0.003,53.711095
sources/els19.dat,19,T1,TPX,NO,1,1000,64,0.003,91.035854
sources/els19.dat,19,T1,TPX,NO,2,1000,64,0.003,81.102763
sources/els19.dat,19,T1,TPX,NO,3,1000,64,0.003,63.426426
sources/els19.dat,19,T1,TPX,NO,4,1000,64,0.003,79.640527
sources/els19.dat,19,T1,TPX,NO,5,1000,64,0.003,81.871028
sources/els19.dat,19,T1,TPX,NO,6,1000,64,0.003,90.908179
sources/els19.dat,19,T1,TPX,NO,7,1000,64,0.003,53.613492
sources/els19.dat,19,T1,TPX,NO,8,1000,64,0.003,49.494485
sources/els19.dat,19,T1,TPX,NO,9,1000,64,0.003,61.298536
sources/els19.dat,19,T1,TPX,NO,0,1000,256,0.003,49.81302
sources/els19.dat,19,T1,TPX,NO,1,1000,256,0.003,74.181068
sources/els19.dat,19,T1,TPX,NO,2,1000,256,0.003,82.383526
sources/els19.dat,19,T1,TPX,NO,3,1000,256,0.003,69.50563
sources/els19.dat,19,T1,TPX,NO,4,1000,256,0.003,70.611754
sources/els19.dat,19,T1,TPX,NO,5,1000,256,0.003,81.617724
sources/els19.dat,19,T1,TPX,NO,6,1000,256,0.004,78.287154
sources/els19.dat,19,T1,TPX,NO,7,1000,256,0.004,69.095499
sources/els19.dat,19,T1,TPX,NO,8,1000,256,0.003,49.33832
sources/els19.dat,19,T1,TPX,NO,9,1000,256,0.003,49.312885
sources/els19.dat,19,T1,TPX,NO,0,10000,8,0.024,163.237773
sources/els19.dat,19,T1,TPX,NO,1,10000,8,0.024,135.203794
sources/els19.dat,19,T1,TPX,NO,2,10000,8,0.024,120.94594
sources/els19.dat,19,T1,TPX,NO,3,10000,8,0.024,82.856576
sources/els19.dat,19,T1,TPX,NO,4,10000,8,0.024,118.98831
sources/els19.dat,19,T1,TPX,NO,5,10000,8,0.024,138.972127
sources/els19.dat,19,T1,TPX,NO,6,10000,8,0.024,146.533726
sources/els19.dat,19,T1,TPX,NO,7,10000,8,0.024,159.312253
sources/els19.dat,19,T1,TPX,NO,8,10000,8,0.025,120.992406
sources/els19.dat,19,T1,TPX,NO,9,10000,8,0.024,73.115822
